2016-01-01,30
2016-01-02,22
2016-01-03,20
2016-01-04,22
2016-01-05,33
2016-01-06,15
2016-01-07,26
2016-01-08,33
2016-01-09,27
2016-01-10,20
2016-01-11,22
2016-01-12,24
2016-01-13,27
2016-01-14,20
2016-01-15,38
2016-01-16,16
2016-01-17,21
2016-01-18,22
2016-01-19,23
2016-01-20,20
2016-01-21,26
2016-01-22,22
2016-01-23,16
2016-01-24,23
2016-01-25,21
2016-01-26,23
2016-01-27,24
2016-01-28,28
2016-01-29,30
2016-01-30,19
2016-01-31,18
2016-02-01,26
2016-02-02,25
2016-02-03,27
2016-02-04,26
2016-02-05,30
2016-02-06,19
2016-02-07,30
2016-02-08,23
2016-02-09,22
2016-02-10,25
2016-02-11,28
2016-02-12,21
2016-02-13,25
2016-02-14,39
2016-02-15,100
2016-02-16,17
2016-02-17,29
2016-02-18,20
2016-02-19,20
2016-02-20,19
2016-02-21,21
2016-02-22,26
2016-02-23,25
2016-02-24,28
2016-02-25,26
2016-02-26,26
2016-02-27,17
2016-02-28,15
2016-02-29,24
