2013-09-01,47
2013-09-02,65
2013-09-03,63
2013-09-04,46
2013-09-05,49
2013-09-06,38
2013-09-07,51
2013-09-08,56
2013-09-09,50
2013-09-10,41
2013-09-11,44
2013-09-12,55
2013-09-13,59
2013-09-14,57
2013-09-15,38
2013-09-16,53
2013-09-17,53
2013-09-18,60
2013-09-19,54
2013-09-20,69
2013-09-21,100
2013-09-22,66
2013-09-23,35
2013-09-24,54
2013-09-25,48
2013-09-26,72
2013-09-27,54
2013-09-28,72
2013-09-29,69
2013-09-30,29
2013-10-01,62
2013-10-02,59
2013-10-03,45
2013-10-04,46
2013-10-05,67
2013-10-06,38
2013-10-07,53
2013-10-08,68
2013-10-09,63
2013-10-10,54
2013-10-11,34
2013-10-12,61
2013-10-13,60
2013-10-14,96
2013-10-15,83
2013-10-16,53
2013-10-17,54
2013-10-18,68
2013-10-19,71
2013-10-20,80
2013-10-21,44
2013-10-22,63
2013-10-23,64
2013-10-24,56
2013-10-25,52
2013-10-26,59
2013-10-27,34
2013-10-28,49
2013-10-29,46
2013-10-30,35
2013-10-31,61
