2015-03-01,53
2015-03-02,84
2015-03-03,99
2015-03-04,74
2015-03-05,63
2015-03-06,51
2015-03-07,55
2015-03-08,76
2015-03-09,33
2015-03-10,46
2015-03-11,67
2015-03-12,68
2015-03-13,46
2015-03-14,78
2015-03-15,56
2015-03-16,67
2015-03-17,72
2015-03-18,64
2015-03-19,72
2015-03-20,53
2015-03-21,66
2015-03-22,71
2015-03-23,54
2015-03-24,67
2015-03-25,94
2015-03-26,63
2015-03-27,49
2015-03-28,45
2015-03-29,56
2015-03-30,69
2015-03-31,73
2015-04-01,66
2015-04-02,47
2015-04-03,83
2015-04-04,94
2015-04-05,73
2015-04-06,47
2015-04-07,56
2015-04-08,67
2015-04-09,40
2015-04-10,36
2015-04-11,55
2015-04-12,86
2015-04-13,100
2015-04-14,59
2015-04-15,36
2015-04-16,70
2015-04-17,75
2015-04-18,55
2015-04-19,57
2015-04-20,56
2015-04-21,60
2015-04-22,74
2015-04-23,42
2015-04-24,46
2015-04-25,64
2015-04-26,63
2015-04-27,51
2015-04-28,66
2015-04-29,72
2015-04-30,80
