2014-03-01,48
2014-03-02,44
2014-03-03,78
2014-03-04,79
2014-03-05,94
2014-03-06,76
2014-03-07,75
2014-03-08,82
2014-03-09,62
2014-03-10,76
2014-03-11,91
2014-03-12,75
2014-03-13,38
2014-03-14,85
2014-03-15,81
2014-03-16,33
2014-03-17,100
2014-03-18,65
2014-03-19,47
2014-03-20,66
2014-03-21,82
2014-03-22,88
2014-03-23,75
2014-03-24,58
2014-03-25,61
2014-03-26,75
2014-03-27,68
2014-03-28,62
2014-03-29,56
2014-03-30,80
2014-03-31,43
2014-04-01,46
2014-04-02,56
2014-04-03,56
2014-04-04,62
2014-04-05,70
2014-04-06,66
2014-04-07,74
2014-04-08,77
2014-04-09,75
2014-04-10,60
2014-04-11,59
2014-04-12,65
2014-04-13,74
2014-04-14,73
2014-04-15,85
2014-04-16,70
2014-04-17,57
2014-04-18,25
2014-04-19,63
2014-04-20,52
2014-04-21,40
2014-04-22,56
2014-04-23,50
2014-04-24,79
2014-04-25,60
2014-04-26,52
2014-04-27,65
2014-04-28,49
2014-04-29,83
2014-04-30,73
