2016-01-01,12
2016-01-02,13
2016-01-03,18
2016-01-04,19
2016-01-05,20
2016-01-06,12
2016-01-07,14
2016-01-08,21
2016-01-09,20
2016-01-10,13
2016-01-11,20
2016-01-12,18
2016-01-13,18
2016-01-14,19
2016-01-15,20
2016-01-16,15
2016-01-17,17
2016-01-18,16
2016-01-19,18
2016-01-20,16
2016-01-21,20
2016-01-22,15
2016-01-23,11
2016-01-24,19
2016-01-25,14
2016-01-26,15
2016-01-27,13
2016-01-28,22
2016-01-29,21
2016-01-30,11
2016-01-31,16
2016-02-01,18
2016-02-02,15
2016-02-03,19
2016-02-04,18
2016-02-05,18
2016-02-06,12
2016-02-07,14
2016-02-08,17
2016-02-09,16
2016-02-10,19
2016-02-11,15
2016-02-12,16
2016-02-13,15
2016-02-14,21
2016-02-15,100
2016-02-16,14
2016-02-17,18
2016-02-18,14
2016-02-19,12
2016-02-20,12
2016-02-21,16
2016-02-22,16
2016-02-23,14
2016-02-24,21
2016-02-25,20
2016-02-26,14
2016-02-27,14
2016-02-28,14
2016-02-29,17
