2011-09-01,82
2011-09-02,59
2011-09-03,62
2011-09-04,53
2011-09-05,68
2011-09-06,69
2011-09-07,55
2011-09-08,76
2011-09-09,51
2011-09-10,68
2011-09-11,77
2011-09-12,66
2011-09-13,86
2011-09-14,72
2011-09-15,52
2011-09-16,64
2011-09-17,63
2011-09-18,58
2011-09-19,68
2011-09-20,95
2011-09-21,98
2011-09-22,94
2011-09-23,83
2011-09-24,85
2011-09-25,87
2011-09-26,67
2011-09-27,86
2011-09-28,80
2011-09-29,73
2011-09-30,73
2011-10-01,82
2011-10-02,74
2011-10-03,66
2011-10-04,98
2011-10-05,68
2011-10-06,62
2011-10-07,61
2011-10-08,72
2011-10-09,78
2011-10-10,100
2011-10-11,86
2011-10-12,69
2011-10-13,59
2011-10-14,34
2011-10-15,58
2011-10-16,57
2011-10-17,55
2011-10-18,61
2011-10-19,55
2011-10-20,53
2011-10-21,55
2011-10-22,47
2011-10-23,70
2011-10-24,52
2011-10-25,48
2011-10-26,41
2011-10-27,97
2011-10-28,43
2011-10-29,76
2011-10-30,46
2011-10-31,74
