2015-11-01-2015-11-01,60
2015-11-02-2015-11-02,53
2015-11-03-2015-11-03,50
2015-11-04-2015-11-04,50
2015-11-05-2015-11-05,48
2015-11-06-2015-11-06,47
2015-11-07-2015-11-07,52
2015-11-08-2015-11-08,99
2015-11-09-2015-11-09,89
2015-11-10-2015-11-10,62
2015-11-11-2015-11-11,88
2015-11-12-2015-11-12,88
2015-11-13-2015-11-13,50
2015-11-14-2015-11-14,55
2015-11-15-2015-11-15,92
2015-11-16-2015-11-16,89
2015-11-17-2015-11-17,88
2015-11-18-2015-11-18,100
2015-11-19-2015-11-19,93
2015-11-20-2015-11-20,71
2015-11-21-2015-11-21,58
2015-11-22-2015-11-22,51
2015-11-23-2015-11-23,71
2015-11-24-2015-11-24,64
2015-11-25-2015-11-25,47
2015-11-26-2015-11-26,53
2015-11-27-2015-11-27,59
2015-11-28-2015-11-28,96
2015-11-29-2015-11-29,54
2015-11-30-2015-11-30,58
2015-12-01-2015-12-01,78
2015-12-02-2015-12-02,68
2015-12-03-2015-12-03,80
2015-12-04-2015-12-04,80
2015-12-05-2015-12-05,80
2015-12-06-2015-12-06,62
2015-12-07-2015-12-07,71
2015-12-08-2015-12-08,72
2015-12-09-2015-12-09,68
2015-12-10-2015-12-10,57
2015-12-11-2015-12-11,84
2015-12-12-2015-12-12,80
2015-12-13-2015-12-13,55
2015-12-14-2015-12-14,58
2015-12-15-2015-12-15,64
2015-12-16-2015-12-16,89
2015-12-17-2015-12-17,66
2015-12-18-2015-12-18,82
2015-12-19-2015-12-19,74
2015-12-20-2015-12-20,51
2015-12-21-2015-12-21,47
2015-12-22-2015-12-22,55
2015-12-23-2015-12-23,54
2015-12-24-2015-12-24,49
2015-12-25-2015-12-25,93
2015-12-26-2015-12-26,41
2015-12-27-2015-12-27,58
2015-12-28-2015-12-28,64
2015-12-29-2015-12-29,61
2015-12-30-2015-12-30,36
2015-12-31-2015-12-31,51
