2016-01-01,12
2016-01-02,14
2016-01-03,12
2016-01-04,11
2016-01-05,14
2016-01-06,10
2016-01-07,12
2016-01-08,12
2016-01-09,14
2016-01-10,14
2016-01-11,11
2016-01-12,14
2016-01-13,14
2016-01-14,12
2016-01-15,18
2016-01-16,14
2016-01-17,10
2016-01-18,12
2016-01-19,15
2016-01-20,14
2016-01-21,11
2016-01-22,12
2016-01-23,11
2016-01-24,11
2016-01-25,10
2016-01-26,15
2016-01-27,12
2016-01-28,15
2016-01-29,14
2016-01-30,11
2016-01-31,12
2016-02-01,11
2016-02-02,15
2016-02-03,11
2016-02-04,16
2016-02-05,13
2016-02-06,12
2016-02-07,13
2016-02-08,13
2016-02-09,12
2016-02-10,17
2016-02-11,14
2016-02-12,13
2016-02-13,13
2016-02-14,23
2016-02-15,100
2016-02-16,12
2016-02-17,14
2016-02-18,13
2016-02-19,10
2016-02-20,13
2016-02-21,10
2016-02-22,12
2016-02-23,11
2016-02-24,17
2016-02-25,15
2016-02-26,11
2016-02-27,13
2016-02-28,11
2016-02-29,15
