2013-05-01,42
2013-05-02,64
2013-05-03,31
2013-05-04,62
2013-05-05,76
2013-05-06,44
2013-05-07,67
2013-05-08,28
2013-05-09,41
2013-05-10,33
2013-05-11,42
2013-05-12,71
2013-05-13,23
2013-05-14,39
2013-05-15,54
2013-05-16,39
2013-05-17,37
2013-05-18,38
2013-05-19,69
2013-05-20,39
2013-05-21,53
2013-05-22,50
2013-05-23,54
2013-05-24,37
2013-05-25,66
2013-05-26,89
2013-05-27,56
2013-05-28,38
2013-05-29,42
2013-05-30,71
2013-05-31,24
2013-06-01,46
2013-06-02,51
2013-06-03,19
2013-06-04,69
2013-06-05,50
2013-06-06,59
2013-06-07,61
2013-06-08,38
2013-06-09,41
2013-06-10,68
2013-06-11,57
2013-06-12,42
2013-06-13,62
2013-06-14,69
2013-06-15,53
2013-06-16,80
2013-06-17,100
2013-06-18,62
2013-06-19,54
2013-06-20,78
2013-06-21,45
2013-06-22,72
2013-06-23,66
2013-06-24,39
2013-06-25,46
2013-06-26,62
2013-06-27,39
2013-06-28,41
2013-06-29,67
2013-06-30,67
