2015-09-01,67
2015-09-02,80
2015-09-03,69
2015-09-04,59
2015-09-05,62
2015-09-06,39
2015-09-07,61
2015-09-08,70
2015-09-09,82
2015-09-10,71
2015-09-11,54
2015-09-12,60
2015-09-13,48
2015-09-14,51
2015-09-15,63
2015-09-16,72
2015-09-17,72
2015-09-18,63
2015-09-19,60
2015-09-20,70
2015-09-21,64
2015-09-22,74
2015-09-23,63
2015-09-24,62
2015-09-25,62
2015-09-26,33
2015-09-27,65
2015-09-28,54
2015-09-29,82
2015-09-30,57
2015-10-01,96
2015-10-02,41
2015-10-03,76
2015-10-04,58
2015-10-05,76
2015-10-06,64
2015-10-07,65
2015-10-08,83
2015-10-09,68
2015-10-10,92
2015-10-11,67
2015-10-12,38
2015-10-13,77
2015-10-14,89
2015-10-15,53
2015-10-16,43
2015-10-17,100
2015-10-18,60
2015-10-19,73
2015-10-20,58
2015-10-21,70
2015-10-22,60
2015-10-23,81
2015-10-24,59
2015-10-25,63
2015-10-26,73
2015-10-27,75
2015-10-28,76
2015-10-29,74
2015-10-30,81
2015-10-31,60
